#    L    TT             EE             BB             TE          
  1092   0.119900E+04   0.218267E+02   0.994236E-01  -0.742169E+02
  1093   0.120123E+04   0.215741E+02   0.994618E-01  -0.737809E+02
  1094   0.120341E+04   0.213240E+02   0.994998E-01  -0.733263E+02
  1095   0.120555E+04   0.210765E+02   0.995375E-01  -0.728541E+02
  1096   0.120763E+04   0.208317E+02   0.995749E-01  -0.723640E+02
  1097   0.120967E+04   0.205896E+02   0.996121E-01  -0.718564E+02
  1098   0.121165E+04   0.203502E+02   0.996489E-01  -0.713320E+02
  1099   0.121358E+04   0.201139E+02   0.996854E-01  -0.707909E+02
  1100   0.121546E+04   0.198804E+02   0.997215E-01  -0.702337E+02
  1101   0.121727E+04   0.196500E+02   0.997572E-01  -0.696598E+02
  1102   0.121904E+04   0.194227E+02   0.997925E-01  -0.690705E+02
  1103   0.122073E+04   0.191987E+02   0.998274E-01  -0.684653E+02
  1104   0.122238E+04   0.189779E+02   0.998618E-01  -0.678451E+02
  1105   0.122396E+04   0.187604E+02   0.998958E-01  -0.672103E+02
  1106   0.122547E+04   0.185463E+02   0.999292E-01  -0.665610E+02
  1107   0.122692E+04   0.183357E+02   0.999621E-01  -0.658976E+02
  1108   0.122831E+04   0.181286E+02   0.999945E-01  -0.652206E+02
  1109   0.122963E+04   0.179251E+02   0.100026E+00  -0.645302E+02
  1110   0.123089E+04   0.177254E+02   0.100058E+00  -0.638270E+02
  1111   0.123207E+04   0.175294E+02   0.100088E+00  -0.631112E+02
  1112   0.123319E+04   0.173372E+02   0.100118E+00  -0.623832E+02
  1113   0.123424E+04   0.171488E+02   0.100148E+00  -0.616435E+02
  1114   0.123522E+04   0.169644E+02   0.100176E+00  -0.608923E+02
  1115   0.123613E+04   0.167840E+02   0.100204E+00  -0.601301E+02
  1116   0.123696E+04   0.166076E+02   0.100232E+00  -0.593574E+02
  1117   0.123773E+04   0.164353E+02   0.100259E+00  -0.585744E+02
  1118   0.123842E+04   0.162671E+02   0.100284E+00  -0.577815E+02
  1119   0.123903E+04   0.161032E+02   0.100310E+00  -0.569793E+02
  1120   0.123957E+04   0.159434E+02   0.100334E+00  -0.561679E+02
  1121   0.124004E+04   0.157879E+02   0.100358E+00  -0.553479E+02
  1122   0.124043E+04   0.156367E+02   0.100380E+00  -0.545196E+02
  1123   0.124074E+04   0.154899E+02   0.100402E+00  -0.536834E+02
  1124   0.124098E+04   0.153475E+02   0.100424E+00  -0.528397E+02
  1125   0.124114E+04   0.152096E+02   0.100444E+00  -0.519890E+02
  1126   0.124121E+04   0.150761E+02   0.100463E+00  -0.511316E+02
  1127   0.124121E+04   0.149471E+02   0.100482E+00  -0.502680E+02
  1128   0.124113E+04   0.148227E+02   0.100500E+00  -0.493987E+02
  1129   0.124098E+04   0.147029E+02   0.100516E+00  -0.485241E+02
  1130   0.124074E+04   0.145876E+02   0.100532E+00  -0.476446E+02
  1131   0.124043E+04   0.144770E+02   0.100547E+00  -0.467607E+02
  1132   0.124004E+04   0.143711E+02   0.100561E+00  -0.458727E+02
  1133   0.123957E+04   0.142699E+02   0.100574E+00  -0.449812E+02
  1134   0.123902E+04   0.141734E+02   0.100586E+00  -0.440864E+02
  1135   0.123839E+04   0.140815E+02   0.100597E+00  -0.431888E+02
  1136   0.123768E+04   0.139945E+02   0.100607E+00  -0.422886E+02
  1137   0.123689E+04   0.139121E+02   0.100616E+00  -0.413865E+02
  1138   0.123602E+04   0.138345E+02   0.100624E+00  -0.404828E+02
  1139   0.123508E+04   0.137617E+02   0.100631E+00  -0.395778E+02
  1140   0.123404E+04   0.136937E+02   0.100637E+00  -0.386720E+02
  1141   0.123294E+04   0.136304E+02   0.100641E+00  -0.377658E+02
  1142   0.123175E+04   0.135719E+02   0.100645E+00  -0.368596E+02
  1143   0.123049E+04   0.135182E+02   0.100648E+00  -0.359539E+02
  1144   0.122914E+04   0.134692E+02   0.100649E+00  -0.350490E+02
  1145   0.122772E+04   0.134251E+02   0.100650E+00  -0.341453E+02
  1146   0.122622E+04   0.133857E+02   0.100649E+00  -0.332434E+02
  1147   0.122464E+04   0.133512E+02   0.100648E+00  -0.323434E+02
  1148   0.122298E+04   0.133214E+02   0.100645E+00  -0.314459E+02
  1149   0.122125E+04   0.132963E+02   0.100641E+00  -0.305512E+02
  1150   0.121944E+04   0.132759E+02   0.100636E+00  -0.296597E+02
  1151   0.121755E+04   0.132603E+02   0.100630E+00  -0.287717E+02
  1152   0.121559E+04   0.132494E+02   0.100622E+00  -0.278878E+02
  1153   0.121355E+04   0.132432E+02   0.100614E+00  -0.270081E+02
  1154   0.121144E+04   0.132416E+02   0.100604E+00  -0.261332E+02
  1155   0.120925E+04   0.132447E+02   0.100593E+00  -0.252634E+02
  1156   0.120699E+04   0.132524E+02   0.100581E+00  -0.243990E+02
  1157   0.120466E+04   0.132647E+02   0.100568E+00  -0.235405E+02
  1158   0.120226E+04   0.132816E+02   0.100554E+00  -0.226883E+02
  1159   0.119979E+04   0.133030E+02   0.100539E+00  -0.218426E+02
  1160   0.119725E+04   0.133289E+02   0.100522E+00  -0.210039E+02
  1161   0.119464E+04   0.133593E+02   0.100504E+00  -0.201725E+02
  1162   0.119197E+04   0.133941E+02   0.100485E+00  -0.193486E+02
  1163   0.118922E+04   0.134334E+02   0.100465E+00  -0.185327E+02
  1164   0.118642E+04   0.134770E+02   0.100444E+00  -0.177251E+02
  1165   0.118355E+04   0.135249E+02   0.100422E+00  -0.169260E+02
  1166   0.118061E+04   0.135771E+02   0.100398E+00  -0.161359E+02
  1167   0.117761E+04   0.136336E+02   0.100374E+00  -0.153551E+02
  1168   0.117455E+04   0.136942E+02   0.100348E+00  -0.145837E+02
  1169   0.117143E+04   0.137590E+02   0.100321E+00  -0.138223E+02
  1170   0.116825E+04   0.138279E+02   0.100292E+00  -0.130709E+02
  1171   0.116501E+04   0.139008E+02   0.100263E+00  -0.123301E+02
  1172   0.116171E+04   0.139778E+02   0.100233E+00  -0.116000E+02
  1173   0.115836E+04   0.140587E+02   0.100201E+00  -0.108809E+02
  1174   0.115495E+04   0.141435E+02   0.100168E+00  -0.101732E+02
  1175   0.115149E+04   0.142321E+02   0.100134E+00  -0.947708E+01
  1176   0.114798E+04   0.143245E+02   0.100099E+00  -0.879280E+01
  1177   0.114441E+04   0.144207E+02   0.100063E+00  -0.812063E+01
  1178   0.114079E+04   0.145205E+02   0.100026E+00  -0.746083E+01
  1179   0.113713E+04   0.146239E+02   0.999876E-01  -0.681364E+01
  1180   0.113342E+04   0.147309E+02   0.999481E-01  -0.617933E+01
  1181   0.112966E+04   0.148413E+02   0.999076E-01  -0.555812E+01
  1182   0.112585E+04   0.149552E+02   0.998659E-01  -0.495023E+01
  1183   0.112200E+04   0.150724E+02   0.998231E-01  -0.435591E+01
  1184   0.111811E+04   0.151929E+02   0.997793E-01  -0.377536E+01
  1185   0.111417E+04   0.153166E+02   0.997345E-01  -0.320882E+01
  1186   0.111020E+04   0.154434E+02   0.996885E-01  -0.265650E+01
  1187   0.110618E+04   0.155733E+02   0.996415E-01  -0.211862E+01
  1188   0.110213E+04   0.157062E+02   0.995935E-01  -0.159534E+01
  1189   0.109804E+04   0.158420E+02   0.995445E-01  -0.108685E+01
  1190   0.109391E+04   0.159807E+02   0.994944E-01  -0.593292E+00
  1191   0.108976E+04   0.161221E+02   0.994434E-01  -0.114840E+00
  1192   0.108557E+04   0.162663E+02   0.993914E-01   0.348342E+00
  1193   0.108135E+04   0.164131E+02   0.993383E-01   0.796106E+00
  1194   0.107710E+04   0.165624E+02   0.992843E-01   0.122829E+01
  1195   0.107282E+04   0.167142E+02   0.992294E-01   0.164477E+01
  1196   0.106852E+04   0.168683E+02   0.991735E-01   0.204542E+01
  1197   0.106419E+04   0.170248E+02   0.991167E-01   0.243012E+01
  1198   0.105984E+04   0.171835E+02   0.990589E-01   0.279877E+01
  1199   0.105547E+04   0.173444E+02   0.990003E-01   0.315119E+01
  1200   0.105108E+04   0.175073E+02   0.989408E-01   0.348738E+01
  1201   0.104666E+04   0.176722E+02   0.988804E-01   0.380711E+01
  1202   0.104223E+04   0.178389E+02   0.988191E-01   0.411043E+01
  1203   0.103779E+04   0.180075E+02   0.987570E-01   0.439719E+01
  1204   0.103333E+04   0.181779E+02   0.986940E-01   0.466737E+01
  1205   0.102885E+04   0.183498E+02   0.986303E-01   0.492088E+01
  1206   0.102437E+04   0.185233E+02   0.985657E-01   0.515772E+01
  1207   0.101987E+04   0.186983E+02   0.985004E-01   0.537782E+01
  1208   0.101537E+04   0.188747E+02   0.984343E-01   0.558110E+01
  1209   0.101086E+04   0.190524E+02   0.983674E-01   0.576761E+01
  1210   0.100634E+04   0.192313E+02   0.982998E-01   0.593724E+01
  1211   0.100182E+04   0.194113E+02   0.982315E-01   0.609012E+01
  1212   0.997300E+03   0.195924E+02   0.981624E-01   0.622619E+01
  1213   0.992775E+03   0.197745E+02   0.980927E-01   0.634541E+01
  1214   0.988251E+03   0.199575E+02   0.980223E-01   0.644779E+01
  1215   0.983734E+03   0.201412E+02   0.979513E-01   0.653340E+01
  1216   0.979213E+03   0.203256E+02   0.978796E-01   0.660220E+01
  1217   0.974700E+03   0.205107E+02   0.978073E-01   0.665426E+01
  1218   0.970195E+03   0.206962E+02   0.977344E-01   0.668958E+01
  1219   0.965698E+03   0.208822E+02   0.976610E-01   0.670814E+01
  1220   0.961203E+03   0.210686E+02   0.975869E-01   0.671011E+01
  1221   0.956727E+03   0.212552E+02   0.975124E-01   0.669536E+01
  1222   0.952255E+03   0.214419E+02   0.974373E-01   0.666407E+01
  1223   0.947802E+03   0.216288E+02   0.973617E-01   0.661630E+01
  1224   0.943358E+03   0.218156E+02   0.972855E-01   0.655207E+01
  1225   0.938933E+03   0.220024E+02   0.972090E-01   0.647163E+01
  1226   0.934523E+03   0.221890E+02   0.971319E-01   0.637499E+01
  1227   0.930134E+03   0.223753E+02   0.970545E-01   0.626224E+01
  1228   0.925765E+03   0.225613E+02   0.969766E-01   0.613361E+01
  1229   0.921421E+03   0.227470E+02   0.968983E-01   0.598912E+01
  1230   0.917098E+03   0.229321E+02   0.968197E-01   0.582891E+01
  1231   0.912796E+03   0.231166E+02   0.967407E-01   0.565306E+01
  1232   0.908521E+03   0.233006E+02   0.966614E-01   0.546182E+01
  1233   0.904277E+03   0.234836E+02   0.965817E-01   0.525516E+01
  1234   0.900055E+03   0.236659E+02   0.965017E-01   0.503333E+01
  1235   0.895866E+03   0.238473E+02   0.964215E-01   0.479636E+01
  1236   0.891703E+03   0.240277E+02   0.963410E-01   0.454444E+01
  1237   0.887573E+03   0.242070E+02   0.962603E-01   0.427772E+01
  1238   0.883476E+03   0.243851E+02   0.961793E-01   0.399638E+01
  1239   0.879411E+03   0.245620E+02   0.960981E-01   0.370058E+01
  1240   0.875380E+03   0.247375E+02   0.960168E-01   0.339050E+01
  1241   0.871387E+03   0.249116E+02   0.959353E-01   0.306633E+01
  1242   0.867433E+03   0.250843E+02   0.958536E-01   0.272829E+01
  1243   0.863513E+03   0.252554E+02   0.957718E-01   0.237650E+01
  1244   0.859631E+03   0.254249E+02   0.956899E-01   0.201113E+01
  1245   0.855789E+03   0.255926E+02   0.956080E-01   0.163246E+01
  1246   0.851991E+03   0.257586E+02   0.955259E-01   0.124066E+01
  1247   0.848232E+03   0.259227E+02   0.954438E-01   0.835930E+00
  1248   0.844518E+03   0.260849E+02   0.953617E-01   0.418473E+00
  1249   0.840844E+03   0.262450E+02   0.952795E-01  -0.115049E-01
  1250   0.837220E+03   0.264030E+02   0.951974E-01  -0.453781E+00
  1251   0.833636E+03   0.265590E+02   0.951153E-01  -0.908112E+00
  1252   0.830097E+03   0.267127E+02   0.950332E-01  -0.137423E+01
  1253   0.826609E+03   0.268641E+02   0.949512E-01  -0.185187E+01
  1254   0.823166E+03   0.270132E+02   0.948692E-01  -0.234078E+01
  1255   0.819774E+03   0.271599E+02   0.947874E-01  -0.284068E+01
  1256   0.816433E+03   0.273042E+02   0.947057E-01  -0.335132E+01
  1257   0.813143E+03   0.274459E+02   0.946241E-01  -0.387242E+01
  1258   0.809904E+03   0.275852E+02   0.945426E-01  -0.440372E+01
  1259   0.806711E+03   0.277218E+02   0.944613E-01  -0.494495E+01
  1260   0.803579E+03   0.278558E+02   0.943802E-01  -0.549585E+01
  1261   0.800494E+03   0.279871E+02   0.942993E-01  -0.605615E+01
  1262   0.797465E+03   0.281155E+02   0.942187E-01  -0.662557E+01
  1263   0.794493E+03   0.282411E+02   0.941382E-01  -0.720387E+01
  1264   0.791572E+03   0.283639E+02   0.940580E-01  -0.779074E+01
  1265   0.788708E+03   0.284836E+02   0.939781E-01  -0.838591E+01
  1266   0.785897E+03   0.286004E+02   0.938984E-01  -0.898908E+01
  1267   0.783146E+03   0.287142E+02   0.938191E-01  -0.959995E+01
  1268   0.780453E+03   0.288249E+02   0.937401E-01  -0.102182E+02
  1269   0.777817E+03   0.289325E+02   0.936613E-01  -0.108436E+02
  1270   0.775238E+03   0.290369E+02   0.935830E-01  -0.114758E+02
  1271   0.772716E+03   0.291382E+02   0.935050E-01  -0.121145E+02
  1272   0.770256E+03   0.292361E+02   0.934273E-01  -0.127595E+02
  1273   0.767853E+03   0.293308E+02   0.933501E-01  -0.134102E+02
  1274   0.765507E+03   0.294222E+02   0.932732E-01  -0.140667E+02
  1275   0.763222E+03   0.295103E+02   0.931968E-01  -0.147284E+02
  1276   0.760998E+03   0.295949E+02   0.931208E-01  -0.153951E+02
  1277   0.758834E+03   0.296762E+02   0.930453E-01  -0.160665E+02
  1278   0.756730E+03   0.297540E+02   0.929701E-01  -0.167422E+02
  1279   0.754687E+03   0.298283E+02   0.928955E-01  -0.174221E+02
  1280   0.752704E+03   0.298992E+02   0.928214E-01  -0.181057E+02
  1281   0.750782E+03   0.299664E+02   0.927477E-01  -0.187928E+02
  1282   0.748921E+03   0.300301E+02   0.926745E-01  -0.194830E+02
  1283   0.747120E+03   0.300903E+02   0.926019E-01  -0.201762E+02
  1284   0.745380E+03   0.301467E+02   0.925298E-01  -0.208718E+02
  1285   0.743701E+03   0.301995E+02   0.924582E-01  -0.215696E+02
  1286   0.742083E+03   0.302486E+02   0.923872E-01  -0.222694E+02
  1287   0.740525E+03   0.302940E+02   0.923167E-01  -0.229708E+02
  1288   0.739029E+03   0.303357E+02   0.922468E-01  -0.236734E+02
  1289   0.737592E+03   0.303737E+02   0.921775E-01  -0.243770E+02
  1290   0.736217E+03   0.304080E+02   0.921087E-01  -0.250813E+02
  1291   0.734903E+03   0.304386E+02   0.920406E-01  -0.257859E+02
  1292   0.733648E+03   0.304655E+02   0.919731E-01  -0.264906E+02
  1293   0.732454E+03   0.304886E+02   0.919061E-01  -0.271949E+02
  1294   0.731321E+03   0.305080E+02   0.918398E-01  -0.278987E+02
  1295   0.730246E+03   0.305237E+02   0.917742E-01  -0.286016E+02
  1296   0.729231E+03   0.305356E+02   0.917092E-01  -0.293034E+02
  1297   0.728276E+03   0.305437E+02   0.916448E-01  -0.300036E+02
  1298   0.727379E+03   0.305480E+02   0.915811E-01  -0.307021E+02
  1299   0.726541E+03   0.305486E+02   0.915180E-01  -0.313986E+02
  1300   0.725761E+03   0.305454E+02   0.914556E-01  -0.320926E+02
  1301   0.725039E+03   0.305384E+02   0.913939E-01  -0.327840E+02
  1302   0.724374E+03   0.305277E+02   0.913328E-01  -0.334725E+02
  1303   0.723766E+03   0.305132E+02   0.912724E-01  -0.341577E+02
  1304   0.723214E+03   0.304950E+02   0.912127E-01  -0.348394E+02
  1305   0.722719E+03   0.304731E+02   0.911537E-01  -0.355173E+02
  1306   0.722279E+03   0.304475E+02   0.910954E-01  -0.361912E+02
  1307   0.721894E+03   0.304182E+02   0.910378E-01  -0.368606E+02
  1308   0.721564E+03   0.303853E+02   0.909809E-01  -0.375254E+02
  1309   0.721287E+03   0.303487E+02   0.909247E-01  -0.381853E+02
  1310   0.721064E+03   0.303084E+02   0.908692E-01  -0.388399E+02
  1311   0.720894E+03   0.302645E+02   0.908144E-01  -0.394891E+02
  1312   0.720775E+03   0.302170E+02   0.907603E-01  -0.401326E+02
  1313   0.720709E+03   0.301659E+02   0.907069E-01  -0.407699E+02
  1314   0.720693E+03   0.301112E+02   0.906543E-01  -0.414011E+02
  1315   0.720727E+03   0.300530E+02   0.906023E-01  -0.420257E+02
  1316   0.720810E+03   0.299912E+02   0.905511E-01  -0.426435E+02
  1317   0.720942E+03   0.299261E+02   0.905006E-01  -0.432543E+02
  1318   0.721123E+03   0.298575E+02   0.904508E-01  -0.438578E+02
  1319   0.721351E+03   0.297856E+02   0.904017E-01  -0.444538E+02
  1320   0.721625E+03   0.297103E+02   0.903533E-01  -0.450421E+02
  1321   0.721945E+03   0.296317E+02   0.903056E-01  -0.456224E+02
  1322   0.722311E+03   0.295499E+02   0.902587E-01  -0.461945E+02
  1323   0.722720E+03   0.294648E+02   0.902124E-01  -0.467582E+02
  1324   0.723173E+03   0.293765E+02   0.901669E-01  -0.473132E+02
  1325   0.723668E+03   0.292851E+02   0.901220E-01  -0.478593E+02
  1326   0.724205E+03   0.291905E+02   0.900779E-01  -0.483963E+02
  1327   0.724783E+03   0.290928E+02   0.900344E-01  -0.489240E+02
  1328   0.725401E+03   0.289920E+02   0.899917E-01  -0.494422E+02
  1329   0.726058E+03   0.288883E+02   0.899496E-01  -0.499507E+02
  1330   0.726752E+03   0.287815E+02   0.899083E-01  -0.504493E+02
  1331   0.727485E+03   0.286719E+02   0.898676E-01  -0.509377E+02
  1332   0.728252E+03   0.285594E+02   0.898275E-01  -0.514160E+02
  1333   0.729056E+03   0.284440E+02   0.897882E-01  -0.518837E+02
  1334   0.729894E+03   0.283259E+02   0.897495E-01  -0.523408E+02
  1335   0.730765E+03   0.282050E+02   0.897115E-01  -0.527870E+02
  1336   0.731668E+03   0.280815E+02   0.896741E-01  -0.532223E+02
  1337   0.732603E+03   0.279553E+02   0.896374E-01  -0.536465E+02
  1338   0.733568E+03   0.278266E+02   0.896014E-01  -0.540594E+02
  1339   0.734563E+03   0.276953E+02   0.895659E-01  -0.544608E+02
  1340   0.735585E+03   0.275616E+02   0.895311E-01  -0.548506E+02
  1341   0.736636E+03   0.274254E+02   0.894969E-01  -0.552287E+02
  1342   0.737712E+03   0.272870E+02   0.894634E-01  -0.555948E+02
  1343   0.738814E+03   0.271461E+02   0.894304E-01  -0.559490E+02
  1344   0.739940E+03   0.270030E+02   0.893980E-01  -0.562910E+02
  1345   0.741088E+03   0.268577E+02   0.893662E-01  -0.566207E+02
  1346   0.742259E+03   0.267103E+02   0.893350E-01  -0.569380E+02
  1347   0.743451E+03   0.265607E+02   0.893044E-01  -0.572428E+02
  1348   0.744662E+03   0.264090E+02   0.892743E-01  -0.575349E+02
  1349   0.745892E+03   0.262554E+02   0.892448E-01  -0.578142E+02
  1350   0.747140E+03   0.261000E+02   0.892159E-01  -0.580808E+02
  1351   0.748404E+03   0.259426E+02   0.891874E-01  -0.583345E+02
  1352   0.749684E+03   0.257835E+02   0.891595E-01  -0.585752E+02
  1353   0.750980E+03   0.256226E+02   0.891321E-01  -0.588030E+02
  1354   0.752285E+03   0.254602E+02   0.891052E-01  -0.590178E+02
  1355   0.753607E+03   0.252961E+02   0.890788E-01  -0.592194E+02
  1356   0.754940E+03   0.251306E+02   0.890529E-01  -0.594079E+02
  1357   0.756284E+03   0.249637E+02   0.890274E-01  -0.595832E+02
  1358   0.757638E+03   0.247953E+02   0.890024E-01  -0.597452E+02
  1359   0.758999E+03   0.246257E+02   0.889779E-01  -0.598940E+02
  1360   0.760365E+03   0.244548E+02   0.889537E-01  -0.600294E+02
  1361   0.761736E+03   0.242828E+02   0.889300E-01  -0.601514E+02
  1362   0.763117E+03   0.241096E+02   0.889068E-01  -0.602600E+02
  1363   0.764498E+03   0.239354E+02   0.888839E-01  -0.603552E+02
  1364   0.765883E+03   0.237601E+02   0.888614E-01  -0.604370E+02
  1365   0.767273E+03   0.235840E+02   0.888392E-01  -0.605053E+02
  1366   0.768657E+03   0.234070E+02   0.888175E-01  -0.605602E+02
  1367   0.770045E+03   0.232293E+02   0.887961E-01  -0.606017E+02
  1368   0.771432E+03   0.230508E+02   0.887750E-01  -0.606297E+02
  1369   0.772813E+03   0.228717E+02   0.887542E-01  -0.606443E+02
  1370   0.774197E+03   0.226920E+02   0.887338E-01  -0.606456E+02
  1371   0.775569E+03   0.225118E+02   0.887136E-01  -0.606335E+02
  1372   0.776940E+03   0.223312E+02   0.886937E-01  -0.606081E+02
  1373   0.778303E+03   0.221502E+02   0.886741E-01  -0.605693E+02
  1374   0.779659E+03   0.219689E+02   0.886548E-01  -0.605174E+02
