#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.223636E+01   0.244407E+05   0.243202E+05  -0.116808E-03  -0.119115E-03   0.111155E+02   0.243117E+05   0.244217E+05   0.243117E+05  -0.580781E-03   0.128558E+05   0.128545E+05   0.199003E-03
   0.223773E+01   0.244152E+05   0.242949E+05  -0.116544E-03  -0.118846E-03   0.110907E+02   0.242864E+05   0.243963E+05   0.242864E+05  -0.580177E-03   0.128425E+05   0.128411E+05   0.198673E-03
   0.223909E+01   0.243898E+05   0.242696E+05  -0.116281E-03  -0.118578E-03   0.110661E+02   0.242612E+05   0.243709E+05   0.242612E+05  -0.579574E-03   0.128291E+05   0.128278E+05   0.198344E-03
   0.224046E+01   0.243645E+05   0.242444E+05  -0.116019E-03  -0.118310E-03   0.110415E+02   0.242359E+05   0.243456E+05   0.242359E+05  -0.578971E-03   0.128158E+05   0.128144E+05   0.198015E-03
   0.224183E+01   0.243392E+05   0.242192E+05  -0.115757E-03  -0.118043E-03   0.110169E+02   0.242108E+05   0.243203E+05   0.242108E+05  -0.578370E-03   0.128025E+05   0.128011E+05   0.197688E-03
   0.224319E+01   0.243139E+05   0.241941E+05  -0.115496E-03  -0.117777E-03   0.109925E+02   0.241856E+05   0.242951E+05   0.241856E+05  -0.577769E-03   0.127892E+05   0.127878E+05   0.197361E-03
   0.224456E+01   0.242887E+05   0.241690E+05  -0.115236E-03  -0.117512E-03   0.109681E+02   0.241605E+05   0.242699E+05   0.241605E+05  -0.577170E-03   0.127759E+05   0.127746E+05   0.197035E-03
   0.224592E+01   0.242635E+05   0.241439E+05  -0.114976E-03  -0.117247E-03   0.109437E+02   0.241355E+05   0.242447E+05   0.241355E+05  -0.576571E-03   0.127627E+05   0.127613E+05   0.196709E-03
   0.224729E+01   0.242383E+05   0.241189E+05  -0.114718E-03  -0.116983E-03   0.109195E+02   0.241105E+05   0.242196E+05   0.241105E+05  -0.575974E-03   0.127494E+05   0.127481E+05   0.196384E-03
   0.224866E+01   0.242132E+05   0.240939E+05  -0.114460E-03  -0.116720E-03   0.108953E+02   0.240855E+05   0.241945E+05   0.240855E+05  -0.575377E-03   0.127362E+05   0.127349E+05   0.196060E-03
   0.225002E+01   0.241882E+05   0.240690E+05  -0.114202E-03  -0.116458E-03   0.108712E+02   0.240606E+05   0.241694E+05   0.240606E+05  -0.574781E-03   0.127230E+05   0.127217E+05   0.195737E-03
   0.225139E+01   0.241631E+05   0.240441E+05  -0.113946E-03  -0.116196E-03   0.108471E+02   0.240357E+05   0.241444E+05   0.240357E+05  -0.574187E-03   0.127099E+05   0.127086E+05   0.195415E-03
   0.225275E+01   0.241382E+05   0.240192E+05  -0.113690E-03  -0.115936E-03   0.108231E+02   0.240108E+05   0.241195E+05   0.240108E+05  -0.573593E-03   0.126967E+05   0.126954E+05   0.195093E-03
   0.225412E+01   0.241132E+05   0.239944E+05  -0.113435E-03  -0.115675E-03   0.107992E+02   0.239860E+05   0.240946E+05   0.239860E+05  -0.573000E-03   0.126836E+05   0.126823E+05   0.194772E-03
   0.225549E+01   0.240883E+05   0.239696E+05  -0.113181E-03  -0.115416E-03   0.107754E+02   0.239612E+05   0.240697E+05   0.239612E+05  -0.572409E-03   0.126705E+05   0.126692E+05   0.194451E-03
   0.225685E+01   0.240635E+05   0.239449E+05  -0.112927E-03  -0.115157E-03   0.107516E+02   0.239365E+05   0.240448E+05   0.239365E+05  -0.571818E-03   0.126574E+05   0.126561E+05   0.194132E-03
   0.225822E+01   0.240386E+05   0.239202E+05  -0.112674E-03  -0.114899E-03   0.107279E+02   0.239118E+05   0.240200E+05   0.239118E+05  -0.571228E-03   0.126444E+05   0.126431E+05   0.193813E-03
   0.225958E+01   0.240138E+05   0.238955E+05  -0.112422E-03  -0.114642E-03   0.107042E+02   0.238872E+05   0.239953E+05   0.238872E+05  -0.570639E-03   0.126313E+05   0.126300E+05   0.193494E-03
   0.226095E+01   0.239891E+05   0.238709E+05  -0.112170E-03  -0.114386E-03   0.106806E+02   0.238625E+05   0.239705E+05   0.238625E+05  -0.570051E-03   0.126183E+05   0.126170E+05   0.193177E-03
   0.226231E+01   0.239644E+05   0.238463E+05  -0.111920E-03  -0.114130E-03   0.106571E+02   0.238380E+05   0.239458E+05   0.238380E+05  -0.569464E-03   0.126053E+05   0.126040E+05   0.192860E-03
   0.226368E+01   0.239397E+05   0.238218E+05  -0.111669E-03  -0.113875E-03   0.106336E+02   0.238134E+05   0.239212E+05   0.238134E+05  -0.568878E-03   0.125924E+05   0.125911E+05   0.192544E-03
   0.226505E+01   0.239151E+05   0.237973E+05  -0.111420E-03  -0.113621E-03   0.106102E+02   0.237889E+05   0.238966E+05   0.237889E+05  -0.568293E-03   0.125794E+05   0.125781E+05   0.192228E-03
   0.226641E+01   0.238905E+05   0.237728E+05  -0.111171E-03  -0.113367E-03   0.105869E+02   0.237645E+05   0.238720E+05   0.237645E+05  -0.567709E-03   0.125665E+05   0.125652E+05   0.191914E-03
   0.226778E+01   0.238660E+05   0.237484E+05  -0.110924E-03  -0.113114E-03   0.105636E+02   0.237401E+05   0.238475E+05   0.237401E+05  -0.567125E-03   0.125536E+05   0.125523E+05   0.191599E-03
   0.226914E+01   0.238415E+05   0.237240E+05  -0.110676E-03  -0.112862E-03   0.105404E+02   0.237157E+05   0.238230E+05   0.237157E+05  -0.566543E-03   0.125407E+05   0.125394E+05   0.191286E-03
   0.227051E+01   0.238170E+05   0.236996E+05  -0.110430E-03  -0.112611E-03   0.105173E+02   0.236914E+05   0.237986E+05   0.236914E+05  -0.565962E-03   0.125278E+05   0.125265E+05   0.190973E-03
   0.227188E+01   0.237926E+05   0.236753E+05  -0.110184E-03  -0.112360E-03   0.104942E+02   0.236671E+05   0.237742E+05   0.236671E+05  -0.565381E-03   0.125150E+05   0.125137E+05   0.190662E-03
   0.227324E+01   0.237682E+05   0.236511E+05  -0.109939E-03  -0.112110E-03   0.104712E+02   0.236428E+05   0.237498E+05   0.236428E+05  -0.564802E-03   0.125021E+05   0.125008E+05   0.190350E-03
   0.227461E+01   0.237438E+05   0.236268E+05  -0.109694E-03  -0.111861E-03   0.104483E+02   0.236186E+05   0.237255E+05   0.236186E+05  -0.564223E-03   0.124893E+05   0.124880E+05   0.190040E-03
   0.227597E+01   0.237195E+05   0.236026E+05  -0.109450E-03  -0.111612E-03   0.104254E+02   0.235944E+05   0.237012E+05   0.235944E+05  -0.563645E-03   0.124765E+05   0.124752E+05   0.189730E-03
   0.227734E+01   0.236953E+05   0.235785E+05  -0.109207E-03  -0.111364E-03   0.104026E+02   0.235702E+05   0.236769E+05   0.235702E+05  -0.563068E-03   0.124638E+05   0.124625E+05   0.189420E-03
   0.227871E+01   0.236710E+05   0.235544E+05  -0.108965E-03  -0.111117E-03   0.103798E+02   0.235461E+05   0.236527E+05   0.235461E+05  -0.562493E-03   0.124510E+05   0.124497E+05   0.189112E-03
   0.228007E+01   0.236468E+05   0.235303E+05  -0.108723E-03  -0.110870E-03   0.103571E+02   0.235221E+05   0.236285E+05   0.235221E+05  -0.561918E-03   0.124383E+05   0.124370E+05   0.188804E-03
   0.228144E+01   0.236227E+05   0.235063E+05  -0.108482E-03  -0.110624E-03   0.103345E+02   0.234980E+05   0.236044E+05   0.234980E+05  -0.561344E-03   0.124256E+05   0.124243E+05   0.188497E-03
   0.228280E+01   0.235986E+05   0.234823E+05  -0.108241E-03  -0.110379E-03   0.103119E+02   0.234741E+05   0.235803E+05   0.234741E+05  -0.560771E-03   0.124129E+05   0.124116E+05   0.188190E-03
   0.228417E+01   0.235745E+05   0.234583E+05  -0.108002E-03  -0.110135E-03   0.102894E+02   0.234501E+05   0.235562E+05   0.234501E+05  -0.560198E-03   0.124002E+05   0.123990E+05   0.187885E-03
   0.228554E+01   0.235504E+05   0.234344E+05  -0.107763E-03  -0.109891E-03   0.102670E+02   0.234262E+05   0.235322E+05   0.234262E+05  -0.559627E-03   0.123876E+05   0.123863E+05   0.187579E-03
   0.228690E+01   0.235264E+05   0.234105E+05  -0.107524E-03  -0.109648E-03   0.102446E+02   0.234023E+05   0.235082E+05   0.234023E+05  -0.559057E-03   0.123750E+05   0.123737E+05   0.187275E-03
   0.228827E+01   0.235025E+05   0.233867E+05  -0.107287E-03  -0.109406E-03   0.102223E+02   0.233785E+05   0.234843E+05   0.233785E+05  -0.558487E-03   0.123624E+05   0.123611E+05   0.186971E-03
   0.228963E+01   0.234785E+05   0.233628E+05  -0.107050E-03  -0.109164E-03   0.102001E+02   0.233547E+05   0.234604E+05   0.233547E+05  -0.557919E-03   0.123498E+05   0.123485E+05   0.186668E-03
   0.229100E+01   0.234547E+05   0.233391E+05  -0.106813E-03  -0.108923E-03   0.101779E+02   0.233309E+05   0.234365E+05   0.233309E+05  -0.557351E-03   0.123372E+05   0.123359E+05   0.186365E-03
   0.229237E+01   0.234308E+05   0.233153E+05  -0.106577E-03  -0.108682E-03   0.101557E+02   0.233072E+05   0.234127E+05   0.233072E+05  -0.556784E-03   0.123247E+05   0.123234E+05   0.186064E-03
   0.229373E+01   0.234070E+05   0.232916E+05  -0.106342E-03  -0.108443E-03   0.101336E+02   0.232835E+05   0.233889E+05   0.232835E+05  -0.556218E-03   0.123121E+05   0.123109E+05   0.185763E-03
   0.229510E+01   0.233832E+05   0.232680E+05  -0.106108E-03  -0.108204E-03   0.101116E+02   0.232598E+05   0.233651E+05   0.232598E+05  -0.555653E-03   0.122996E+05   0.122984E+05   0.185462E-03
   0.229646E+01   0.233595E+05   0.232444E+05  -0.105874E-03  -0.107965E-03   0.100897E+02   0.232362E+05   0.233414E+05   0.232362E+05  -0.555089E-03   0.122871E+05   0.122859E+05   0.185162E-03
   0.229783E+01   0.233358E+05   0.232208E+05  -0.105641E-03  -0.107727E-03   0.100678E+02   0.232127E+05   0.233177E+05   0.232127E+05  -0.554526E-03   0.122747E+05   0.122734E+05   0.184863E-03
   0.229920E+01   0.233121E+05   0.231972E+05  -0.105408E-03  -0.107490E-03   0.100460E+02   0.231891E+05   0.232941E+05   0.231891E+05  -0.553964E-03   0.122622E+05   0.122610E+05   0.184564E-03
   0.230056E+01   0.232885E+05   0.231737E+05  -0.105177E-03  -0.107254E-03   0.100242E+02   0.231656E+05   0.232705E+05   0.231656E+05  -0.553403E-03   0.122498E+05   0.122485E+05   0.184267E-03
   0.230193E+01   0.232649E+05   0.231503E+05  -0.104945E-03  -0.107018E-03   0.100025E+02   0.231422E+05   0.232469E+05   0.231422E+05  -0.552842E-03   0.122374E+05   0.122361E+05   0.183969E-03
   0.230329E+01   0.232414E+05   0.231268E+05  -0.104715E-03  -0.106783E-03   0.998082E+01   0.231187E+05   0.232234E+05   0.231187E+05  -0.552282E-03   0.122250E+05   0.122237E+05   0.183673E-03
   0.230466E+01   0.232178E+05   0.231034E+05  -0.104485E-03  -0.106549E-03   0.995923E+01   0.230953E+05   0.231999E+05   0.230953E+05  -0.551724E-03   0.122126E+05   0.122114E+05   0.183377E-03
   0.230603E+01   0.231944E+05   0.230801E+05  -0.104256E-03  -0.106315E-03   0.993769E+01   0.230720E+05   0.231764E+05   0.230720E+05  -0.551166E-03   0.122003E+05   0.121990E+05   0.183082E-03
   0.230739E+01   0.231709E+05   0.230567E+05  -0.104027E-03  -0.106082E-03   0.991621E+01   0.230487E+05   0.231530E+05   0.230487E+05  -0.550609E-03   0.121880E+05   0.121867E+05   0.182787E-03
   0.230876E+01   0.231475E+05   0.230335E+05  -0.103799E-03  -0.105849E-03   0.989480E+01   0.230254E+05   0.231296E+05   0.230254E+05  -0.550053E-03   0.121757E+05   0.121744E+05   0.182493E-03
   0.231012E+01   0.231242E+05   0.230102E+05  -0.103572E-03  -0.105617E-03   0.987343E+01   0.230022E+05   0.231063E+05   0.230022E+05  -0.549497E-03   0.121634E+05   0.121621E+05   0.182200E-03
   0.231149E+01   0.231008E+05   0.229870E+05  -0.103345E-03  -0.105386E-03   0.985213E+01   0.229790E+05   0.230830E+05   0.229790E+05  -0.548943E-03   0.121511E+05   0.121498E+05   0.181907E-03
   0.231286E+01   0.230775E+05   0.229638E+05  -0.103119E-03  -0.105156E-03   0.983090E+01   0.229558E+05   0.230597E+05   0.229558E+05  -0.548390E-03   0.121388E+05   0.121376E+05   0.181615E-03
   0.231422E+01   0.230543E+05   0.229407E+05  -0.102893E-03  -0.104926E-03   0.980971E+01   0.229327E+05   0.230364E+05   0.229327E+05  -0.547837E-03   0.121266E+05   0.121254E+05   0.181323E-03
   0.231559E+01   0.230311E+05   0.229176E+05  -0.102669E-03  -0.104696E-03   0.978858E+01   0.229096E+05   0.230132E+05   0.229096E+05  -0.547285E-03   0.121144E+05   0.121131E+05   0.181033E-03
   0.231695E+01   0.230079E+05   0.228945E+05  -0.102444E-03  -0.104468E-03   0.976752E+01   0.228865E+05   0.229901E+05   0.228865E+05  -0.546735E-03   0.121022E+05   0.121010E+05   0.180742E-03
   0.231832E+01   0.229847E+05   0.228715E+05  -0.102221E-03  -0.104240E-03   0.974649E+01   0.228635E+05   0.229670E+05   0.228635E+05  -0.546184E-03   0.120900E+05   0.120888E+05   0.180453E-03
   0.231969E+01   0.229616E+05   0.228485E+05  -0.101998E-03  -0.104012E-03   0.972555E+01   0.228405E+05   0.229439E+05   0.228405E+05  -0.545635E-03   0.120779E+05   0.120766E+05   0.180164E-03
   0.232105E+01   0.229386E+05   0.228255E+05  -0.101775E-03  -0.103785E-03   0.970465E+01   0.228175E+05   0.229208E+05   0.228175E+05  -0.545087E-03   0.120657E+05   0.120645E+05   0.179876E-03
   0.232242E+01   0.229155E+05   0.228026E+05  -0.101554E-03  -0.103559E-03   0.968379E+01   0.227946E+05   0.228978E+05   0.227946E+05  -0.544540E-03   0.120536E+05   0.120524E+05   0.179588E-03
   0.232378E+01   0.228925E+05   0.227797E+05  -0.101332E-03  -0.103334E-03   0.966302E+01   0.227717E+05   0.228748E+05   0.227717E+05  -0.543993E-03   0.120415E+05   0.120403E+05   0.179301E-03
   0.232515E+01   0.228696E+05   0.227569E+05  -0.101112E-03  -0.103109E-03   0.964227E+01   0.227489E+05   0.228519E+05   0.227489E+05  -0.543447E-03   0.120294E+05   0.120282E+05   0.179014E-03
   0.232651E+01   0.228466E+05   0.227340E+05  -0.100892E-03  -0.102885E-03   0.962162E+01   0.227261E+05   0.228289E+05   0.227261E+05  -0.542902E-03   0.120174E+05   0.120161E+05   0.178729E-03
   0.232788E+01   0.228237E+05   0.227113E+05  -0.100673E-03  -0.102661E-03   0.960099E+01   0.227033E+05   0.228061E+05   0.227033E+05  -0.542358E-03   0.120053E+05   0.120041E+05   0.178443E-03
   0.232925E+01   0.228009E+05   0.226885E+05  -0.100454E-03  -0.102438E-03   0.958043E+01   0.226806E+05   0.227832E+05   0.226806E+05  -0.541815E-03   0.119933E+05   0.119921E+05   0.178159E-03
   0.233061E+01   0.227781E+05   0.226658E+05  -0.100236E-03  -0.102215E-03   0.955993E+01   0.226579E+05   0.227604E+05   0.226579E+05  -0.541273E-03   0.119813E+05   0.119801E+05   0.177875E-03
   0.233198E+01   0.227553E+05   0.226431E+05  -0.100018E-03  -0.101994E-03   0.953948E+01   0.226352E+05   0.227377E+05   0.226352E+05  -0.540732E-03   0.119693E+05   0.119681E+05   0.177592E-03
   0.233334E+01   0.227325E+05   0.226205E+05  -0.998012E-04  -0.101772E-03   0.951909E+01   0.226126E+05   0.227149E+05   0.226126E+05  -0.540191E-03   0.119574E+05   0.119561E+05   0.177309E-03
   0.233471E+01   0.227098E+05   0.225979E+05  -0.995848E-04  -0.101552E-03   0.949874E+01   0.225900E+05   0.226922E+05   0.225900E+05  -0.539651E-03   0.119454E+05   0.119442E+05   0.177027E-03
   0.233608E+01   0.226871E+05   0.225753E+05  -0.993690E-04  -0.101332E-03   0.947845E+01   0.225674E+05   0.226696E+05   0.225674E+05  -0.539112E-03   0.119335E+05   0.119322E+05   0.176745E-03
   0.233744E+01   0.226645E+05   0.225528E+05  -0.991539E-04  -0.101112E-03   0.945823E+01   0.225449E+05   0.226469E+05   0.225449E+05  -0.538574E-03   0.119216E+05   0.119203E+05   0.176464E-03
   0.233881E+01   0.226419E+05   0.225303E+05  -0.989393E-04  -0.100893E-03   0.943805E+01   0.225224E+05   0.226243E+05   0.225224E+05  -0.538037E-03   0.119097E+05   0.119084E+05   0.176184E-03
   0.234017E+01   0.226193E+05   0.225078E+05  -0.987253E-04  -0.100675E-03   0.941792E+01   0.225000E+05   0.226018E+05   0.225000E+05  -0.537500E-03   0.118978E+05   0.118966E+05   0.175904E-03
   0.234154E+01   0.225968E+05   0.224854E+05  -0.985119E-04  -0.100458E-03   0.939786E+01   0.224775E+05   0.225793E+05   0.224775E+05  -0.536965E-03   0.118860E+05   0.118847E+05   0.175625E-03
   0.234291E+01   0.225743E+05   0.224630E+05  -0.982991E-04  -0.100241E-03   0.937785E+01   0.224552E+05   0.225568E+05   0.224552E+05  -0.536430E-03   0.118741E+05   0.118729E+05   0.175347E-03
   0.234427E+01   0.225518E+05   0.224407E+05  -0.980868E-04  -0.100024E-03   0.935789E+01   0.224328E+05   0.225343E+05   0.224328E+05  -0.535896E-03   0.118623E+05   0.118611E+05   0.175069E-03
   0.234564E+01   0.225294E+05   0.224183E+05  -0.978752E-04  -0.998082E-04   0.933798E+01   0.224105E+05   0.225119E+05   0.224105E+05  -0.535363E-03   0.118505E+05   0.118493E+05   0.174791E-03
   0.234700E+01   0.225070E+05   0.223961E+05  -0.976641E-04  -0.995930E-04   0.931814E+01   0.223882E+05   0.224895E+05   0.223882E+05  -0.534831E-03   0.118387E+05   0.118375E+05   0.174515E-03
   0.234837E+01   0.224846E+05   0.223738E+05  -0.974536E-04  -0.993783E-04   0.929834E+01   0.223660E+05   0.224672E+05   0.223660E+05  -0.534299E-03   0.118270E+05   0.118257E+05   0.174239E-03
   0.234974E+01   0.224623E+05   0.223516E+05  -0.972436E-04  -0.991642E-04   0.927858E+01   0.223438E+05   0.224449E+05   0.223438E+05  -0.533769E-03   0.118152E+05   0.118140E+05   0.173963E-03
   0.235110E+01   0.224400E+05   0.223294E+05  -0.970343E-04  -0.989507E-04   0.925890E+01   0.223216E+05   0.224226E+05   0.223216E+05  -0.533239E-03   0.118035E+05   0.118023E+05   0.173688E-03
   0.235247E+01   0.224177E+05   0.223072E+05  -0.968254E-04  -0.987378E-04   0.923925E+01   0.222994E+05   0.224004E+05   0.222994E+05  -0.532710E-03   0.117918E+05   0.117905E+05   0.173414E-03
   0.235383E+01   0.223955E+05   0.222851E+05  -0.966172E-04  -0.985254E-04   0.921966E+01   0.222773E+05   0.223781E+05   0.222773E+05  -0.532182E-03   0.117801E+05   0.117789E+05   0.173140E-03
   0.235520E+01   0.223733E+05   0.222630E+05  -0.964095E-04  -0.983137E-04   0.920013E+01   0.222552E+05   0.223560E+05   0.222552E+05  -0.531654E-03   0.117684E+05   0.117672E+05   0.172867E-03
   0.235657E+01   0.223511E+05   0.222410E+05  -0.962024E-04  -0.981025E-04   0.918064E+01   0.222332E+05   0.223338E+05   0.222332E+05  -0.531128E-03   0.117568E+05   0.117555E+05   0.172594E-03
   0.235793E+01   0.223290E+05   0.222190E+05  -0.959959E-04  -0.978919E-04   0.916121E+01   0.222112E+05   0.223117E+05   0.222112E+05  -0.530602E-03   0.117451E+05   0.117439E+05   0.172322E-03
   0.235930E+01   0.223069E+05   0.221970E+05  -0.957899E-04  -0.976818E-04   0.914184E+01   0.221892E+05   0.222897E+05   0.221892E+05  -0.530077E-03   0.117335E+05   0.117323E+05   0.172051E-03
   0.236066E+01   0.222849E+05   0.221751E+05  -0.955845E-04  -0.974724E-04   0.912251E+01   0.221673E+05   0.222676E+05   0.221673E+05  -0.529553E-03   0.117219E+05   0.117207E+05   0.171780E-03
   0.236203E+01   0.222628E+05   0.221531E+05  -0.953797E-04  -0.972635E-04   0.910323E+01   0.221454E+05   0.222456E+05   0.221454E+05  -0.529030E-03   0.117103E+05   0.117091E+05   0.171510E-03
   0.236340E+01   0.222409E+05   0.221313E+05  -0.951754E-04  -0.970551E-04   0.908401E+01   0.221235E+05   0.222236E+05   0.221235E+05  -0.528508E-03   0.116987E+05   0.116975E+05   0.171240E-03
   0.236476E+01   0.222189E+05   0.221094E+05  -0.949716E-04  -0.968473E-04   0.906484E+01   0.221017E+05   0.222017E+05   0.221017E+05  -0.527986E-03   0.116872E+05   0.116860E+05   0.170971E-03
   0.236613E+01   0.221970E+05   0.220876E+05  -0.947684E-04  -0.966401E-04   0.904571E+01   0.220799E+05   0.221798E+05   0.220799E+05  -0.527465E-03   0.116757E+05   0.116745E+05   0.170702E-03
   0.236749E+01   0.221751E+05   0.220658E+05  -0.945657E-04  -0.964334E-04   0.902665E+01   0.220581E+05   0.221579E+05   0.220581E+05  -0.526945E-03   0.116642E+05   0.116629E+05   0.170434E-03
   0.236886E+01   0.221532E+05   0.220441E+05  -0.943636E-04  -0.962273E-04   0.900762E+01   0.220364E+05   0.221361E+05   0.220364E+05  -0.526426E-03   0.116527E+05   0.116515E+05   0.170167E-03
   0.237023E+01   0.221314E+05   0.220224E+05  -0.941621E-04  -0.960218E-04   0.898865E+01   0.220147E+05   0.221143E+05   0.220147E+05  -0.525907E-03   0.116412E+05   0.116400E+05   0.169900E-03
   0.237159E+01   0.221096E+05   0.220007E+05  -0.939610E-04  -0.958168E-04   0.896974E+01   0.219930E+05   0.220925E+05   0.219930E+05  -0.525389E-03   0.116297E+05   0.116285E+05   0.169634E-03
   0.237296E+01   0.220879E+05   0.219790E+05  -0.937606E-04  -0.956124E-04   0.895085E+01   0.219714E+05   0.220708E+05   0.219714E+05  -0.524873E-03   0.116183E+05   0.116171E+05   0.169368E-03
